# input	kind	canonical	formatted
#
# The clock is 2026-01-15T12:00:00Z — a Thursday — and the engine zone is UTC,
# the same pinning `corpus/en.tsv` records. `canonical` is epoch nanoseconds for
# a datetime and canonical seconds for a duration. `formatted` follows
# "YYYY-MM-DD HH:MM <zone symbol>", with midnight whenever the input named no
# time of day — and it is never translated, because the kind's format hook
# builds it from Temporal fields rather than from ICU.

# datetime — recognition. An ISO date is the one date syntax every locale
# shares; a bare clock time takes its date from the pinned clock.
2026-03-01	datetime	1772323200000000000	2026-03-01 00:00 UTC
9:30	datetime	1768469400000000000	2026-01-15 09:30 UTC

# The date reader is chrono-node in its English configuration, whichever locale
# formats the answer, so "hoy", "mañana" and "1 de marzo de 2026" all throw
# while their English spellings read under a Spanish engine. A known gap,
# recorded here rather than worked around: `chrono-bridge.ts` says as much where
# it spells `to|as|in` in English.
next friday	datetime	1769126400000000000	2026-01-23 00:00 UTC
1 March 2026	datetime	1772323200000000000	2026-03-01 00:00 UTC

# datetime + duration, with the duration spelled in Spanish.
2026-03-01 + 3 días	datetime	1772582400000000000	2026-03-04 00:00 UTC
2026-03-01 - 1 semana	datetime	1771718400000000000	2026-02-22 00:00 UTC
9:30 + 90 minutos	datetime	1768474800000000000	2026-01-15 11:00 UTC
# February is 28 days long in 2026; the addition is calendar arithmetic, not
# 86400 seconds.
2026-02-28 + 1 d	datetime	1772323200000000000	2026-03-01 00:00 UTC
2026-03-01 + tres días	datetime	1772582400000000000	2026-03-04 00:00 UTC

# datetime - datetime is a duration, and the duration is what carries Spanish.
2026-01-17 - 2026-01-15	duration	172800	2 días
# `durationValue` reports the largest unit it fills, so 45 days is weeks, and
# the remainder is where the decimal comma shows.
2026-03-01 - 2026-01-15	duration	3888000	6,4285714285714285714285714 semanas
# "." groups and "," decimals.
1000 días	duration	86400000	1.000 días
# A fraction takes the **plural** here, where French and Portuguese take the
# singular for the same number.
1,5 horas	duration	5400	1,5 horas
# "por" is times and "entre" is over; Spanish has no two-token division phrase
# because "dividido por" would be two operators in a row.
2 semanas por 3	duration	3628800	6 semanas
6 horas entre 2	duration	10800	3 horas
-5 minutos	duration	-300	-5 minutos

# Zone conversion. "en" keeps the instant and relabels the wall clock.
15:00 en tokio	datetime	1768489200000000000	2026-01-16 00:00 JST
15:00 en japón	datetime	1768489200000000000	2026-01-16 00:00 JST
# "a" is core's second word for the same keyword, and it only reaches the zone
# behind a date-shaped left operand: after a clock time chrono reads the "a" as
# a meridiem marker and swallows it, so "15:00 a tokio" throws. The bridge cuts
# at `to|as|in` and at nothing else — a recorded gap, not a corpus error.
2026-03-01 a tokio	datetime	1772323200000000000	2026-03-01 09:00 JST
# July, so London is on BST and the same zone that reads +00:00 in January
# reads +01:00 here. Only a date-aware kind can tell the two apart.
2026-07-01 en londres	datetime	1782864000000000000	2026-07-01 01:00 London
15:00 en calcuta	datetime	1768489200000000000	2026-01-15 20:30 IST
15:00 en sídney	datetime	1768489200000000000	2026-01-16 02:00 Sydney

# Nothing below is a date. These rows are the accept-gate's regression guard
# (plan ruling R4): if a chrono upgrade starts claiming them, they fail loudly.
10 km + 5 km	length	15000	15 kilómetros
20 C	temperature	20	20°C
5 minutos	duration	300	5 minutos

