# input	kind	canonical	formatted
#
# The clock is 2026-01-15T12:00:00Z — a Thursday — and the engine zone is UTC,
# the same pinning `corpus/en.tsv` records. `canonical` is epoch nanoseconds for
# a datetime and canonical seconds for a duration. `formatted` follows
# "YYYY-MM-DD HH:MM <zone symbol>", with midnight whenever the input named no
# time of day — and it is never translated, because the kind's format hook
# builds it from Temporal fields rather than from ICU.

# datetime — recognition. An ISO date is the one date syntax every locale
# shares; a bare clock time takes its date from the pinned clock.
2026-03-01	datetime	1772323200000000000	2026-03-01 00:00 UTC
9:30	datetime	1768469400000000000	2026-01-15 09:30 UTC

# The date reader is chrono-node in its English configuration, whichever locale
# formats the answer, so "今天", "明天" and "2026年3月1日" all throw while their
# English spellings read under a Chinese engine. A known gap, recorded here
# rather than worked around: `chrono-bridge.ts` says as much where it spells
# `to|as|in` in English.
next friday	datetime	1769126400000000000	2026-01-23 00:00 UTC
1 March 2026	datetime	1772323200000000000	2026-03-01 00:00 UTC

# datetime + duration. No space between the number and the unit, on input and
# on output both, which is what makes the round trip hold.
2026-03-01 + 3天	datetime	1772582400000000000	2026-03-04 00:00 UTC
2026-03-01 - 1周	datetime	1771718400000000000	2026-02-22 00:00 UTC
9:30 + 90分钟	datetime	1768474800000000000	2026-01-15 11:00 UTC
# February is 28 days long in 2026; the addition is calendar arithmetic, not
# 86400 seconds.
2026-02-28 + 1 d	datetime	1772323200000000000	2026-03-01 00:00 UTC

# datetime - datetime is a duration, and the duration is what carries Chinese.
# There is no number agreement anywhere, so "1天" and "2天" are the same word.
2026-01-16 - 2026-01-15	duration	86400	1天
2026-01-17 - 2026-01-15	duration	172800	2天
# `durationValue` reports the largest unit it fills, so 45 days is weeks. "."
# decimals and "," groups — the English pair.
2026-03-01 - 2026-01-15	duration	3888000	6.4285714285714285714285714周
1000天	duration	86400000	1,000天
# The myriad: 一万 is ten thousand, one digit-group boundary away from where a
# Latin-script reader would put it.
一万天	duration	864000000	10,000天
# The word operators need whitespace around them even though Chinese writing
# has none; "*" and "/" do not.
2周 乘 3	duration	3628800	6周
6小时 除以 2	duration	10800	3小时
-5分钟	duration	-300	-5分钟

# Zone conversion. The keyword does *not* need the space the operators do, so
# both spacings are recorded. 换算 and 转换 are verbs, 到 a preposition.
15:00到东京	datetime	1768489200000000000	2026-01-16 00:00 JST
15:00 到 东京	datetime	1768489200000000000	2026-01-16 00:00 JST
15:00 换算 东京	datetime	1768489200000000000	2026-01-16 00:00 JST
# July, so London is on BST and the same zone that reads +00:00 in January
# reads +01:00 here. Only a date-aware kind can tell the two apart.
2026-07-01 到 伦敦	datetime	1782864000000000000	2026-07-01 01:00 London
15:00 到 印度	datetime	1768489200000000000	2026-01-15 20:30 IST
15:00 到 新西兰	datetime	1768489200000000000	2026-01-16 04:00 NZ

# Nothing below is a date. These rows are the accept-gate's regression guard
# (plan ruling R4): if a chrono upgrade starts claiming them, they fail loudly.
10 km + 5 km	length	15000	15公里
20 C	temperature	20	20°C
5分钟	duration	300	5分钟

