# input	kind	canonical	formatted
10キログラム	mass	10000	10キログラム
3ポンド	mass	1360.77711	3ポンド
1トンをキログラム	mass	1000000	1,000キログラム
16オンスをポンド	mass	453.59237	1ポンド
1キログラムをグラム	mass	1000	1,000グラム
10グラム + 5キログラム	mass	5010	5,010グラム
1キログラム - 250グラム	mass	750	0.75キログラム
10キログラム * 3	mass	30000	30キログラム
1トン / 8	mass	125000	0.125トン
-2キログラム	mass	-2000	-2キログラム
500ミリグラムをグラム	mass	0.5	0.5グラム
1.5キログラム	mass	1500	1.5キログラム
1,234,567ミリグラム	mass	1234.567	1,234,567ミリグラム
1,500グラムをキログラム	mass	1500	1.5キログラム
1000キログラムをトン	mass	1000000	1トン
# No number agreement of any kind: Japanese marks plurality nowhere, so every
# unit has one printed form and 1 and 5 take the same word. The separators are
# English's — "," for groups, "." for the decimal.
1グラム	mass	1	1グラム
5グラム	mass	5	5グラム
# No space between number and unit, on input or output, which is what makes the
# round trip hold: the engine reads back its own "2,000グラム" exactly.
#
# All six units are katakana loans, and the conversion markers are the case
# particles を (accusative, the source) and から ("from"), written glued to the
# word they mark.
2キログラムからグラム	mass	2000	2,000グラム
# キロ is the clipping, and the full katakana word is what comes back.
3キロ	mass	3000	3キログラム
# The myriad. Japanese counts in ten-thousands, so 万 is its own magnitude word
# and 一万 is one of them rather than ten of a thousand.
一万グラム	mass	10000	10,000グラム
二百五キログラム	mass	205000	205キログラム
一キログラム	mass	1000	1キログラム
# The word operators need whitespace around them even though Japanese is
# written without any: かける, 割る and 足す are matched as separate tokens, and
# "2キログラムかける3" does not parse.
2キログラム かける 3	mass	6000	6キログラム
10キログラム 割る 4	mass	2500	2.5キログラム
2キログラム 足す 500グラム	mass	2500	2.5キログラム
# The katakana operator beside the native one — both are ordinary Japanese.
2キログラム プラス 500グラム	mass	2500	2.5キログラム
# The `+` nobody typed: two adjacent masses in strictly descending units are a
# sum, which is how a recipe and a scale readout get written.
1キログラム200グラム	mass	1200	1.2キログラム
