# input	kind	canonical	formatted
1 इंच में पॉइंट	measure	1	72 पॉइंट
72 pt में इंच	measure	1	1 इंच
6 pc में इंच	measure	1	1 इंच
1 इंच में मिमी	measure	1	25.4 मिलीमीटर
1 इंच में px	measure	1	96 पिक्सेल
96 px में इंच	measure	1	1 इंच
2 इंच + 36 pt	measure	2.5	2.5 इंच
1 इंच - 12 pt	measure	0.8333333333333333333333333333	0.83333333333333333333333333 इंच
3 इंच * 2	measure	6	6 इंच
1 इंच / 4	measure	0.25	0.25 इंच
-2 इंच	measure	-2	-2 इंच
1 pc में pt	measure	0.1666666666666666666666666667	12 पॉइंट
10 मिमी में सेमी	measure	0.3937007874015748031496062992	1 सेंटीमीटर
एक इंच	measure	1	1 इंच
बारह पॉइंट	measure	0.1666666666666666666666666667	12 पॉइंट
# Hindi's separators are English's — comma for groups, point for the decimal —
# so only the grouping *rule* separates the two, and only on the way out.
#
# Reading is grouping-agnostic: `parseNumber` strips the separator wherever it
# falls, so the Indian form and the international one reach `Decimal` as the
# same digits.
25.4 मिमी में इंच	measure	1	1 इंच
12,34,567 px	measure	12860.07291666666666666666667	1,234,567 पिक्सेल
1,234,567 px	measure	12860.07291666666666666666667	1,234,567 पिक्सेल
# Writing is not. `formatNumber` groups in fixed periods of three and
# `NumberFormatSpec` carries no grouping rule, so this engine prints
# "1,234,567" where a Hindi page writes "12,34,567". Recorded rather than
# worked around — the same gap `core/src/locale/hi.ts` documents, and the row
# that will change the day core learns about grouping periods.
#
# लाख is read as a magnitude word and lands on 100000; only its printed
# grouping is subject to the gap above.
एक लाख पिक्सेल	measure	1041.666666666666666666666667	100,000 पिक्सेल
# No number axis on any of the six: these are consonant-final masculine loans
# that do not inflect after a numeral.
1 पॉइंट	measure	0.01388888888888888888888888889	1 पॉइंट
12 पॉइंट	measure	0.1666666666666666666666666667	12 पॉइंट
1.5 इंच	measure	1.5	1.5 इंच
# The operators are bare words, and को and से mark a conversion target
# alongside में.
1 इंच को मिमी	measure	1	25.4 मिलीमीटर
1 इंच से मिमी	measure	1	25.4 मिलीमीटर
3 इंच गुणा 2	measure	6	6 इंच
1 इंच भाग 4	measure	0.25	0.25 इंच
