# What a comparison returns. Registering this kind is what turns
# `1000 MB = 1 GB` from an unresolvable expression into `true`.
#
# `true` and `false` are not translated, and that is this file's finding
# rather than an oversight it hides: the kind ships no vocabulary at all,
# so `formatValue` degrades to the unit key in every language. An Italian
# engine answering "true" is what the code does today, and a row asserting
# it is what makes a later `boolean/locale/it` a visible diff here.
# input	kind	canonical	formatted
1000 MB = 1 GB	boolean	1	true
1 km > 999 m	boolean	1	true
1 km < 999 m	boolean	0	false
1 m = 100 cm	boolean	1	true
2 > 1	boolean	1	true
1 >= 1	boolean	1	true
1 <= 0	boolean	0	false
5 != 4	boolean	1	true
1 kg + 500 g = 1,5 kg	boolean	1	true
1 km - 250 m = 750 m	boolean	1	true
-5 km < 0 km	boolean	1	true
1 km in metri = 1000 m	boolean	1	true
2 km a metri = 2000 m	boolean	1	true
un chilometro = 1000 metri	boolean	1	true
duemila metri = 2 km	boolean	1	true
# The decimal comma and the group dot, the pair English reads backwards.
1,5 km = 1500 m	boolean	1	true
1.500 m = 1,5 km	boolean	1	true
# "per" is times and "diviso" is over, and "diviso" needs no preposition
# after it the way French's "divisé par" does.
2 km per 3 = 6 km	boolean	1	true
10 km diviso 4 = 2,5 km	boolean	1	true
# `in` is the conversion keyword, so the inch is typed "pollice".
1 pollice = 2,54 cm	boolean	1	true
# The broken plurals. "miglio" pluralises to "miglia" and "iarda" to
# "iarde" — a masculine that turns feminine and a feminine that stays.
2 miglia > 3 chilometri	boolean	1	true
2 iarde = 1,8288 m	boolean	1	true
1 miglio > 1 km	boolean	1	true
# Italian spells the kilometre with "ch"; the "k" spelling reads and is
# never what the writer emits.
1 chilometro = 1000 metri	boolean	1	true
3 piedi = 91,44 cm	boolean	1	true
